image_ID,x,y,width,height,tag
/img5676.jpg,350.0,106.0,77.0,77.0,T
/img5676.jpg,481.0,157.0,44.0,44.0,F
/img5676.jpg,538.0,143.0,68.0,68.0,F
/img5676.jpg,681.0,135.0,44.0,44.0,F
/img5676.jpg,751.0,151.0,48.0,48.0,F
/img5678.jpg,18.0,624.0,70.0,70.0,N
/img5678.jpg,262.0,100.0,53.0,53.0,N
/img5678.jpg,284.0,168.0,77.0,77.0,F
/img5678.jpg,451.0,55.0,103.0,103.0,T
/img5679.jpg,199.0,138.0,123.0,123.0,T
/img5679.jpg,397.0,213.0,49.0,49.0,F
/img5679.jpg,699.0,136.0,138.0,138.0,T
/img5682.jpg,314.0,107.0,89.0,89.0,T
/img5682.jpg,730.0,132.0,53.0,53.0,F
/img5685.jpg,66.0,498.0,50.0,50.0,F
/img5685.jpg,142.0,152.0,46.0,46.0,N
/img5685.jpg,387.0,118.0,152.0,152.0,T
/img5686.jpg,182.0,251.0,86.0,86.0,F
/img5686.jpg,190.0,467.0,52.0,52.0,N
/img5686.jpg,262.0,532.0,86.0,86.0,N
/img5686.jpg,465.0,67.0,111.0,111.0,T
/img5687.jpg,117.0,343.0,82.0,82.0,F
/img5687.jpg,124.0,553.0,54.0,54.0,N
/img5687.jpg,203.0,4.0,58.0,58.0,N
/img5687.jpg,354.0,204.0,66.0,66.0,T
/img5687.jpg,760.0,307.0,47.0,47.0,F
/img5688.jpg,424.0,109.0,114.0,114.0,T
/img5688.jpg,642.0,232.0,44.0,44.0,F
/img5688.jpg,703.0,195.0,86.0,86.0,F
/img5688.jpg,744.0,511.0,57.0,57.0,N
/img5688.jpg,838.0,156.0,68.0,68.0,F
/img5694.jpg,33.0,216.0,67.0,67.0,F
/img5694.jpg,88.0,237.0,43.0,43.0,F
/img5694.jpg,373.0,168.0,81.0,81.0,T
/img5694.jpg,709.0,261.0,52.0,52.0,F
/img5694.jpg,771.0,218.0,31.0,31.0,F
/img5694.jpg,864.0,200.0,37.0,37.0,F
/img5701.jpg,331.0,31.0,166.0,166.0,T
/img5701.jpg,571.0,245.0,67.0,67.0,F
/img5701.jpg,600.0,194.0,41.0,41.0,N
/img5701.jpg,845.0,288.0,66.0,66.0,F
/img5705.jpg,59.0,176.0,75.0,75.0,N
/img5705.jpg,363.0,130.0,111.0,111.0,T
/img5705.jpg,473.0,194.0,61.0,61.0,F
/img5705.jpg,669.0,112.0,86.0,86.0,T
/img5706.jpg,198.0,160.0,60.0,60.0,F
/img5706.jpg,600.0,73.0,86.0,86.0,T
/img5712.jpg,67.0,83.0,28.0,28.0,F
/img5712.jpg,73.0,5.0,44.0,44.0,N
/img5712.jpg,707.0,84.0,29.0,29.0,T
/img5714.jpg,281.0,107.0,35.0,35.0,F
/img5714.jpg,374.0,101.0,28.0,28.0,F
/img5714.jpg,420.0,126.0,50.0,50.0,T
/img5714.jpg,593.0,116.0,25.0,25.0,F
/img5715.jpg,31.0,112.0,31.0,31.0,F
/img5715.jpg,80.0,137.0,37.0,37.0,F
/img5715.jpg,159.0,103.0,28.0,28.0,F
/img5715.jpg,218.0,130.0,26.0,26.0,F
/img5715.jpg,379.0,79.0,42.0,42.0,T
/img5715.jpg,456.0,236.0,51.0,51.0,N
/img5715.jpg,463.0,156.0,54.0,54.0,T
/img5715.jpg,497.0,449.0,55.0,55.0,N
/img5717.jpg,421.0,187.0,69.0,69.0,T
/img5717.jpg,795.0,145.0,38.0,38.0,F
/img5719.jpg,469.0,81.0,59.0,59.0,T
/img5719.jpg,752.0,202.0,45.0,45.0,F
/img5719.jpg,801.0,161.0,52.0,52.0,F
/img5726.jpg,200.0,176.0,50.0,50.0,T
/img5726.jpg,252.0,176.0,46.0,46.0,T
/img5726.jpg,317.0,354.0,45.0,45.0,T
/img5726.jpg,393.0,410.0,56.0,56.0,T
/img5726.jpg,478.0,153.0,42.0,42.0,T
/img5726.jpg,597.0,182.0,56.0,56.0,T
/img5726.jpg,843.0,190.0,38.0,38.0,F
/img5726.jpg,859.0,228.0,53.0,53.0,N
/img5729.jpg,23.0,119.0,32.0,32.0,F
/img5729.jpg,176.0,240.0,78.0,78.0,T
/img5729.jpg,291.0,188.0,53.0,53.0,T
/img5729.jpg,335.0,110.0,43.0,43.0,N
/img5729.jpg,376.0,156.0,63.0,63.0,T
/img5729.jpg,542.0,36.0,73.0,73.0,T
/img5729.jpg,667.0,106.0,77.0,77.0,T
/img5729.jpg,883.0,58.0,41.0,41.0,F
/img5730.jpg,79.0,439.0,26.0,26.0,N
/img5730.jpg,138.0,210.0,30.0,30.0,N
/img5730.jpg,279.0,103.0,45.0,45.0,N
/img5730.jpg,363.0,100.0,76.0,76.0,F
/img5730.jpg,444.0,108.0,110.0,110.0,T
/img5732.jpg,33.0,439.0,43.0,43.0,F
/img5732.jpg,278.0,48.0,130.0,130.0,T
/img5732.jpg,828.0,166.0,98.0,98.0,T
/img5748.jpg,269.0,185.0,64.0,64.0,T
/img5748.jpg,278.0,87.0,53.0,53.0,F
/img5748.jpg,634.0,74.0,85.0,85.0,T
/img5750.jpg,129.0,125.0,75.0,75.0,T
/img5750.jpg,134.0,268.0,82.0,82.0,T
/img5750.jpg,250.0,183.0,66.0,66.0,T
/img5750.jpg,308.0,288.0,76.0,76.0,T
/img5750.jpg,320.0,138.0,56.0,56.0,T
/img5750.jpg,337.0,403.0,84.0,84.0,T
/img5750.jpg,361.0,201.0,63.0,63.0,T
/img5750.jpg,380.0,135.0,48.0,48.0,T
/img5750.jpg,421.0,217.0,60.0,60.0,T
/img5750.jpg,509.0,306.0,89.0,89.0,T
/img5750.jpg,569.0,637.0,61.0,61.0,N
/img5750.jpg,607.0,189.0,67.0,67.0,T
/img5750.jpg,674.0,135.0,30.0,30.0,N
/img5750.jpg,677.0,158.0,22.0,22.0,N
/img5750.jpg,798.0,188.0,69.0,69.0,T
/img5750.jpg,870.0,195.0,27.0,27.0,F
/img5750.jpg,934.0,181.0,25.0,25.0,F
/img671.jpg,76.0,224.0,54.0,54.0,F
/img671.jpg,142.0,145.0,98.0,98.0,F
/img671.jpg,199.0,216.0,195.0,195.0,T
/img681.jpg,158.0,174.0,109.0,109.0,T
/img681.jpg,476.0,84.0,63.0,63.0,F
/img681.jpg,577.0,139.0,147.0,147.0,T
/img697.jpg,67.0,554.0,102.0,102.0,N
/img697.jpg,199.0,423.0,77.0,77.0,T
/img697.jpg,796.0,340.0,32.0,32.0,F
/img7.jpg,28.0,191.0,44.0,44.0,F
/img7.jpg,142.0,110.0,80.0,80.0,T
/img7.jpg,264.0,653.0,45.0,45.0,N
/img7.jpg,268.0,499.0,43.0,43.0,N
/img7.jpg,300.0,176.0,69.0,69.0,T
/img7.jpg,444.0,97.0,78.0,78.0,T
/img7.jpg,568.0,176.0,75.0,75.0,T
/img7.jpg,611.0,94.0,68.0,68.0,T
/img7.jpg,651.0,143.0,92.0,92.0,T
/img7.jpg,756.0,111.0,98.0,98.0,T
/img743.jpg,455.0,233.0,65.0,65.0,T
/img743.jpg,516.0,297.0,81.0,81.0,T
/img743.jpg,611.0,266.0,23.0,23.0,F
/img743.jpg,655.0,252.0,25.0,25.0,F
/img743.jpg,707.0,164.0,199.0,199.0,N
/img744.jpg,77.0,243.0,74.0,74.0,T
/img744.jpg,147.0,187.0,38.0,38.0,F
/img744.jpg,178.0,172.0,51.0,51.0,F
/img744.jpg,232.0,239.0,68.0,68.0,T
/img744.jpg,319.0,225.0,61.0,61.0,T
/img744.jpg,418.0,184.0,88.0,88.0,T
/img744.jpg,442.0,441.0,62.0,62.0,N
/img744.jpg,560.0,212.0,96.0,96.0,T
/img744.jpg,581.0,108.0,59.0,59.0,T
/img744.jpg,727.0,44.0,77.0,77.0,T
/img744.jpg,790.0,104.0,91.0,91.0,T
/img755.jpg,507.0,265.0,76.0,76.0,T
/img755.jpg,610.0,229.0,23.0,23.0,F
/img756.jpg,27.0,301.0,34.0,34.0,F
/img756.jpg,355.0,256.0,62.0,62.0,T
/img756.jpg,445.0,301.0,24.0,24.0,F
/img756.jpg,722.0,228.0,50.0,50.0,T
/img771.jpg,267.0,97.0,23.0,23.0,F
/img771.jpg,388.0,143.0,67.0,67.0,T
/img771.jpg,466.0,118.0,51.0,51.0,T
/img774.jpg,190.0,289.0,65.0,65.0,T
/img774.jpg,235.0,487.0,67.0,67.0,T
/img774.jpg,260.0,322.0,54.0,54.0,T
/img774.jpg,282.0,240.0,52.0,52.0,T
/img774.jpg,328.0,438.0,48.0,48.0,T
/img774.jpg,346.0,257.0,50.0,50.0,T
/img774.jpg,362.0,336.0,50.0,50.0,T
/img774.jpg,417.0,304.0,52.0,52.0,T
/img774.jpg,418.0,481.0,55.0,55.0,T
/img774.jpg,454.0,350.0,54.0,54.0,T
/img774.jpg,467.0,262.0,47.0,47.0,T
/img774.jpg,500.0,507.0,58.0,58.0,T
/img774.jpg,502.0,279.0,47.0,47.0,T
/img774.jpg,546.0,370.0,54.0,54.0,T
/img774.jpg,556.0,262.0,48.0,48.0,T
/img774.jpg,571.0,502.0,59.0,59.0,T
/img774.jpg,631.0,291.0,60.0,60.0,T
/img774.jpg,670.0,231.0,72.0,72.0,T
/img774.jpg,914.0,344.0,22.0,22.0,F
/img808.jpg,68.0,195.0,40.0,40.0,F
/img808.jpg,139.0,115.0,72.0,72.0,T
/img808.jpg,220.0,157.0,73.0,73.0,T
/img808.jpg,302.0,108.0,71.0,71.0,T
/img808.jpg,362.0,160.0,73.0,73.0,T
/img808.jpg,417.0,460.0,82.0,82.0,T
/img808.jpg,454.0,220.0,69.0,69.0,T
/img808.jpg,485.0,72.0,73.0,73.0,T
/img808.jpg,593.0,264.0,85.0,85.0,T
/img808.jpg,606.0,489.0,46.0,46.0,N
/img81.jpg,221.0,138.0,57.0,57.0,T
/img81.jpg,277.0,202.0,88.0,88.0,T
/img81.jpg,483.0,424.0,53.0,53.0,N
/img81.jpg,484.0,381.0,33.0,33.0,N
/img81.jpg,625.0,177.0,71.0,71.0,T
/img81.jpg,657.0,340.0,45.0,45.0,N
/img81.jpg,681.0,74.0,69.0,69.0,T
/img81.jpg,721.0,187.0,64.0,64.0,T
/img81.jpg,860.0,193.0,45.0,45.0,F
/img812.jpg,15.0,218.0,36.0,36.0,F
/img812.jpg,201.0,162.0,59.0,59.0,T
/img812.jpg,275.0,318.0,74.0,74.0,T
/img812.jpg,286.0,190.0,57.0,57.0,T
/img812.jpg,371.0,180.0,60.0,60.0,T
/img812.jpg,415.0,137.0,48.0,48.0,T
/img812.jpg,433.0,502.0,96.0,96.0,T
/img812.jpg,522.0,350.0,62.0,62.0,T
/img812.jpg,534.0,151.0,54.0,54.0,T
/img812.jpg,724.0,196.0,40.0,40.0,F
/img822.jpg,97.0,206.0,47.0,47.0,F
/img822.jpg,172.0,221.0,27.0,27.0,F
/img822.jpg,363.0,265.0,68.0,68.0,T
/img822.jpg,444.0,187.0,60.0,60.0,T
/img822.jpg,549.0,310.0,68.0,68.0,T
/img822.jpg,723.0,155.0,81.0,81.0,T
/img824.jpg,99.0,181.0,131.0,131.0,T
/img824.jpg,561.0,277.0,107.0,107.0,T
/img824.jpg,693.0,216.0,112.0,112.0,T
/img824.jpg,934.0,278.0,26.0,26.0,F
/img864.jpg,131.0,122.0,84.0,84.0,F
/img864.jpg,492.0,220.0,112.0,112.0,T
/img883.jpg,34.0,308.0,48.0,48.0,F
/img883.jpg,34.0,218.0,31.0,31.0,F
/img883.jpg,54.0,255.0,31.0,31.0,F
/img883.jpg,57.0,170.0,28.0,28.0,F
/img883.jpg,106.0,215.0,32.0,32.0,F
/img883.jpg,130.0,181.0,25.0,25.0,F
/img883.jpg,148.0,134.0,26.0,26.0,F
/img883.jpg,219.0,128.0,22.0,22.0,F
/img883.jpg,257.0,171.0,28.0,28.0,F
/img883.jpg,322.0,263.0,32.0,32.0,T
/img883.jpg,351.0,301.0,48.0,48.0,T
/img883.jpg,378.0,109.0,24.0,24.0,T
/img883.jpg,389.0,259.0,39.0,39.0,T
/img883.jpg,417.0,295.0,46.0,46.0,T
/img883.jpg,432.0,230.0,30.0,30.0,T
/img883.jpg,450.0,122.0,21.0,21.0,T
/img883.jpg,466.0,169.0,23.0,23.0,T
/img883.jpg,473.0,244.0,32.0,32.0,T
/img883.jpg,475.0,206.0,31.0,31.0,T
/img883.jpg,490.0,146.0,24.0,24.0,T
/img883.jpg,499.0,253.0,39.0,39.0,T
/img883.jpg,502.0,171.0,25.0,25.0,T
/img883.jpg,506.0,205.0,35.0,35.0,T
/img883.jpg,514.0,371.0,50.0,50.0,T
/img883.jpg,523.0,124.0,25.0,25.0,T
/img883.jpg,540.0,243.0,42.0,42.0,T
/img883.jpg,567.0,159.0,26.0,26.0,T
/img883.jpg,586.0,365.0,50.0,50.0,T
/img883.jpg,587.0,132.0,25.0,25.0,T
/img883.jpg,610.0,156.0,39.0,39.0,T
/img883.jpg,648.0,173.0,42.0,42.0,T
/img883.jpg,654.0,120.0,40.0,40.0,T
/img888.jpg,424.0,186.0,85.0,85.0,T
/img888.jpg,603.0,363.0,65.0,65.0,F
/img90.jpg,1.0,145.0,51.0,51.0,F
/img90.jpg,84.0,171.0,72.0,72.0,F
/img90.jpg,169.0,188.0,50.0,50.0,F
/img90.jpg,229.0,163.0,146.0,146.0,T
/img90.jpg,301.0,118.0,52.0,52.0,F
/img90.jpg,462.0,172.0,50.0,50.0,F
/img90.jpg,575.0,152.0,70.0,70.0,T
/img905.jpg,122.0,218.0,47.0,47.0,F
/img905.jpg,450.0,211.0,109.0,109.0,T
/img91.jpg,86.0,172.0,71.0,71.0,F
/img91.jpg,161.0,186.0,53.0,53.0,F
/img91.jpg,257.0,174.0,127.0,127.0,T
/img91.jpg,461.0,170.0,50.0,50.0,F
/img911.jpg,33.0,599.0,31.0,31.0,N
/img911.jpg,37.0,300.0,43.0,43.0,F
/img911.jpg,148.0,261.0,43.0,43.0,F
/img911.jpg,325.0,179.0,39.0,39.0,F
/img911.jpg,377.0,319.0,60.0,60.0,T
/img911.jpg,405.0,364.0,62.0,62.0,T
/img911.jpg,408.0,189.0,28.0,28.0,F
/img911.jpg,458.0,238.0,26.0,26.0,T
/img911.jpg,524.0,181.0,31.0,31.0,T
/img911.jpg,566.0,416.0,56.0,56.0,T
/img911.jpg,634.0,310.0,41.0,41.0,T
/img911.jpg,753.0,322.0,58.0,58.0,T
/img951.jpg,28.0,357.0,102.0,102.0,F
/img951.jpg,397.0,175.0,147.0,147.0,T
/img951.jpg,725.0,276.0,47.0,47.0,T
/img952.jpg,209.0,215.0,82.0,82.0,F
/img952.jpg,797.0,18.0,89.0,89.0,T
/img956.jpg,276.0,220.0,83.0,83.0,T
/img956.jpg,292.0,154.0,56.0,56.0,T
/img956.jpg,355.0,242.0,74.0,74.0,T
/img956.jpg,394.0,151.0,61.0,61.0,T
/img956.jpg,480.0,261.0,52.0,52.0,T
/img956.jpg,496.0,149.0,58.0,58.0,T
/img956.jpg,509.0,248.0,76.0,76.0,T
/img956.jpg,572.0,187.0,38.0,38.0,F
/img956.jpg,647.0,415.0,52.0,52.0,N
/img956.jpg,760.0,183.0,73.0,73.0,F
/img956.jpg,887.0,505.0,44.0,44.0,N
